0.655707686299411 0.617868220222996 NA 0.50755426268541 0.184352538804058 NA 0.325787297814603 0.429845555924502 NA 0.511923013626741 0.831340669432288 0.539342923229193 0.0409024626544519 0.425278465309401 0.480733386055157 NA NA 0.348838921589482 0.0403854667867063 0.120622938319698 0.471793615266104 NA 0.0674293137833403 NA 0.317690206410257 0.266814531216691 0.138277198356754 NA NA NA NA 0.461947665055213 NA NA 0.440449130636425 0.730972741816204 NA NA 0.656691802640276 NA NA NA NA NA 0.967738069521706 NA NA 0.263843596624502 0.279254128024181 NA 0.180892222499172 NA NA 0.0641551826482819 0.167247195492617 NA 0.447375789301294 NA 0.349856851675531 NA 0.3133791499305 0.163111901669284 NA NA 0.438470424805091 NA NA NA NA 0.0361810293914696 NA 0.2897746692447 0.0590757048810585 0.129109492738782 NA NA NA NA 0.00554108791291054 NA NA 0.172980341429003 NA NA NA 0.274029989357599 NA NA NA NA NA NA NA NA
0.608927229673585 NA 0.132728420152994 0.29616000913898 0.305888153845224 NA 0.221517914127971 NA NA 0.556134457695093 0.715285031369255 NA NA 0.338406890160251 0.369014421184518 0.793734497977962 NA 0.185933277338478 0.0784943229411545 0.0260665904475904 NA NA 0.21272471434362 0.0626276460891133 NA 0.386341290805657 NA 0.203762424258305 NA NA NA 0.312849126246152 0.328559010774421 0.269635673298597 0.27265883338323 NA NA NA 0.802009913775871 NA 0.478434188242927 NA NA NA 0.61874904914955 NA NA 0.217000853061529 NA 0.0819189795062771 0.20403481079526 0.000656240676864572 NA 0.111063934476111 NA NA 0.465961570013335 NA NA NA 0.0145101583333321 0.0478614452810303 NA NA 0.204970829837277 NA NA NA NA 0.100337771543253 0.0734208878814899 NA 0.177858351677482 NA NA NA NA NA 0.00582965870211426 NA NA NA NA NA NA 0.1295273812298 NA 0.421158468510613 NA NA NA 0.297592159212048 NA NA
0.604908061616892 0.631975483189203 0.113814083416667 0.324592282146433 NA NA 0.209780328936485 0.654093755750017 0.840717487799049 0.468065470665199 0.706966988522768 0.195996416699202 NA 0.279671663201678 0.477108500058634 NA 0.76787755092947 NA NA NA 0.0101170470941878 NA 0.61850350255141 0.124199154815942 0.404781453856504 0.650507592937956 0.346008698081749 NA 0.816963234074623 NA NA 0.071217520376136 NA NA NA 0.826298066566425 NA NA 0.69153990155297 NA 0.279377842587709 NA NA NA 0.66759580018518 NA NA 0.265381326400303 0.323328993490271 NA 0.215994576559813 NA NA 0.107329398122914 NA NA 0.633616480442462 NA 0.240349782523421 NA 0.259975136874358 0.165739687380307 NA NA NA NA NA NA NA 0.433100595119339 0.105714044048135 0.407557551947908 NA NA NA NA NA NA 0.0225931054804625 NA NA NA NA NA NA 0.21502560078112 NA NA NA NA NA NA NA NA
0.640184473894195 0.430122079052916 0.359351605378769 0.423608915029512 NA NA 0.385474505712779 0.499731516125188 0.842655018469148 0.0286267822289087 NA 0.86618089367174 NA NA 0.307694415624363 NA NA 0.526627364918793 NA 0.0675514356465526 0.597570850249099 0.821134427025704 0.867050012543404 0.224537822033655 0.31535993585238 0.372317029922235 NA NA NA NA NA 0.951519407874136 NA 0.434767862618594 NA 0.709512231762997 NA NA 0.780013299978907 0.431629191974864 0.33041109336874 0.00913193588578411 NA NA 0.903903582913999 NA NA 0.265906701996866 NA NA 0.19302439779724 NA NA 0.255699036760393 0.385033028614884 NA NA NA NA NA NA 0.123839245572549 NA NA 0.503290730428558 NA 0.0496912202376456 NA NA NA 0.185340547001534 0.169394250131517 0.243118750916699 NA NA NA NA NA NA NA NA NA 0.28817773412747 NA NA 0.0586620044715396 NA NA NA NA NA NA NA NA
0.61222449259415 0.61354518779608 0.119479628017662 0.522965615587882 0.153399551700649 NA 0.390342214463607 0.335337802750063 0.436377888322588 0.00799752327890398 0.806883846062043 NA NA 0.231682704427805 0.475044398300857 0.843837713226398 NA 0.306175247930561 NA 0.0151559504620843 0.2748478610369 NA 0.887209656498948 0.100564209363708 0.574058557419129 0.293926789069683 NA NA 0.833706423288752 NA NA NA 0.0908373154194244 0.678889900435829 0.621476156275844 0.887854698085809 NA 0.122667315570825 0.78451792633407 NA NA NA NA NA NA NA 0.184839406158981 0.258740828076359 0.407105362487357 0.105476290214152 0.292912338860331 NA NA 0.22631151179901 NA 0.0684817789089531 NA NA NA NA 0.139265700111408 NA NA NA 0.368368632201227 NA NA 0.385223824598135 NA NA 0.097833483749029 NA 0.308738981773854 NA NA NA NA NA NA NA NA NA 0.0823544895737249 NA NA 0.143550159469789 NA NA NA NA NA NA NA NA
0.559945159957844 0.682744533150362 0.078691803721385 0.400633327123208 NA NA 0.274891301393283 NA 0.517928650340151 0.599848793491064 0.650521992752984 NA 0.0151898882267783 0.396425039890393 0.200549808795404 NA NA 0.423442785754788 NA NA 0.0117795765201069 NA 0.764038901385908 0.128030316812205 0.399484633779373 0.494550676871629 NA NA NA 0.455285328570224 NA 0.710602550423655 NA NA 0.438345137559537 0.0198909103163929 NA NA 0.652685008012706 NA 0.796844508847084 NA NA NA NA 0.0293102780918379 0.563099343448225 0.282158853818047 0.383141269938831 NA 0.290119514020295 NA NA 0.259472399656072 NA NA NA 0.0844283938297017 NA NA 0.172944203265024 NA NA NA 0.379273595929809 NA NA NA NA NA 0.0881617587372455 NA 0.22984167983244 NA NA NA NA NA NA NA NA 0.230781003859288 NA NA NA 0.219795585816771 NA NA NA NA NA NA NA NA
0.616853182334065 0.676929488479653 0.0592968698508117 0.26477172005752 0.1384525432317 NA 0.154223898304661 0.576524801649603 NA 0.930482556164562 0.818955028144535 0.448293703149549 NA 0.349135739932886 0.569697903443988 NA NA 0.0316845592134267 NA 0.00679034807530398 0.320085432792902 NA 0.348890021923289 0.0281365130306087 NA 0.433146730214818 NA NA 0.85523105492721 NA NA 0.560224103978807 0.0382609797020628 NA 0.347713923882873 0.778077362853455 NA NA 0.755360663637801 NA 0.837827131633216 NA NA NA NA NA NA 0.288288866765889 0.29086923907217 NA 0.268812017300337 NA NA 0.094921092625437 0.463311246970809 NA NA NA NA NA 0.179626199279411 0.291967692034305 NA NA 0.0276579848991268 NA NA NA NA 0.43427172533974 0.0155751393209255 NA 0.362157950639819 NA NA NA NA NA 0.427223537066472 0.0459813255722363 NA NA 0.0415058759008685 NA NA 0.213583524472877 NA 0.0164471026817674 NA NA NA NA NA NA
0.636626011134786 0.830433912902431 0.249067793928333 0.407724972640757 0.331450799185432 NA 0.303374353682426 0.411186222689093 0.160056684237259 NA 0.143823696506399 0.0957278031819744 NA 0.239888826034927 0.483118349036828 NA NA 0.918148152182996 0.0402065895603429 0.00992826583222022 NA 0.832674873631453 0.511331100792664 0.328509670812907 0.260317023428544 0.184596443316931 0.0610057598076983 NA 0.792214832534634 0.197367991617532 NA NA 0.1533056559681 NA NA NA NA NA 0.686914332288478 NA 0.879345665493105 NA NA NA 0.159295655413153 0.0808994549272235 NA 0.271366743931037 0.0371022355107737 0.333613820422665 0.386137243183261 0.112189377878483 NA 0.195733043599515 0.12336624911598 NA NA NA NA NA NA 0.120086157004343 NA NA NA NA NA NA NA 0.497398707257675 0.19373893365501 NA 0.141448764762621 NA NA NA NA NA NA 0.208431227371733 NA NA NA NA NA 0.396786265591959 NA NA NA NA NA NA NA NA
0.610100517475292 0.697138943518415 0.217505590942434 0.527377465177703 0.137400136650558 NA 0.300804082565909 0.406223661165569 0.810986811834361 0.924912479374233 NA 0.669446866173385 NA 0.580861946043658 0.438349681219081 0.730741039143647 NA 0.143443870017784 NA 0.0182906661069766 0.79344308873392 NA 0.637663601746919 0.222067859285428 NA 0.344966566643354 0.00481434886406485 NA NA 0.478642112281091 NA NA NA NA NA NA 0.448174249085691 NA 0.800543478379229 NA 0.718966056438971 NA 0.138829576604077 NA 0.526464899588853 NA 0.680396108640846 0.298860349969437 0.278241132185909 0.178843070001724 0.114553808621855 NA NA 0.147680678919589 0.0942985545521655 NA 0.0490613515603556 NA 0.0624269824837083 NA 0.271744290444448 0.190803341975116 NA NA NA NA 0.0168147916808277 NA NA 0.325101673430064 0.191242951729125 NA 0.159577790681675 NA NA NA NA NA NA NA NA NA NA NA NA 0.119132569234468 NA 0.125373774328372 NA NA NA 0.627120539199381 NA NA
0.695410433788664 0.912545817772021 NA 0.279664827943499 0.171054058761939 NA 0.473006092591827 0.474527485961004 0.976935211437186 0.846865996491582 0.600285529893746 NA 0.0036810581556871 0.41465180047556 0.360483186486081 NA NA 0.826770214287016 NA NA 0.00256767887531446 NA 0.948954474408905 0.217495404781956 0.0204650602127524 0.366339667460564 NA NA 0.97960684327453 NA NA 0.805900079112989 0.182217713148399 NA NA NA NA NA 0.814046988140351 NA 0.766601512310139 0.140381351542146 0.111128084313882 0.824770489626356 0.895895655871103 NA NA 0.281249501257575 0.0752518571068257 NA 0.174338285910194 NA NA 0.483257378019994 0.33479298335701 NA 0.043177760139069 NA NA NA 0.206293559871521 0.181858411313553 NA NA 0.0454597207544229 NA NA NA NA NA 0.131862466406388 NA 0.291213021535348 NA NA NA NA NA 0.259741120728763 NA NA NA NA NA NA 0.0929709032171278 NA NA NA NA NA NA NA NA
