"Latitude","Longitude","Country","Species","Year","min.Year","max.Year","Presence","genbank","Genus","uID","Elev","Tmu","Pmu","Nmu","Pcv","Ncv","Pc","Pm","Nc","Nm","Pmin","Pmax","Nmin","Nmax","Pdur","Ndur","Pop","Water_Bodies","Evergreen_Broadleaf_Forest","Open_Shrubland","Woody_Savanna","Savannas","Grasslands","Permanent_Wetlands","Croplands","Urban_BuiltUp","Cropland_Natural_Mosaic","Barren"
9.32499954251952,-11.6749998754441,"Sierra Leone","Praomys rostratus",2014,2014,2014,0,FALSE,"Praomys",NA,282.499908447266,26.6411399841309,6.06201696395874,0.729306697845459,0.962291300296783,0.115442588925362,0.357778191566467,0.320689737796783,0.31883704662323,0.26988160610199,0.109565757215023,15.9447755813599,0.587499499320984,0.840468227863312,3.57894730567932,9.63114416663302e-07,40.0847969055176,0,0,0,0,1,0,0,0,0,0,0
8.92499953656724,-11.2249998687377,"Sierra Leone","Praomys rostratus",2014,2014,2014,0,FALSE,"Praomys",NA,407.001647949219,25.982328414917,6.84621095657349,0.755898654460907,0.872837483882904,0.0877396836876869,0.318286597728729,0.352509915828705,0.357868194580078,0.228806108236313,0.202340006828308,16.8524398803711,0.649094641208649,0.848431527614594,2.89473676681519,0,33.7146606445312,0,0,0,1,0,0,0,0,0,0,0
7.62499951722234,-9.2749998396766,"Guinea","Rattus rattus",1997,1997,1997,0,FALSE,"Rattus",NA,377.500061035156,25.9382133483887,6.15618562698364,0.743840157985687,0.75740909576416,0.0665013641119003,0.324657678604126,0.320507168769836,0.412423700094223,0.166020840406418,0.312700539827347,14.8476543426514,0.661499679088593,0.819299936294556,1.89473688602448,0,164.24723815918,0,0.0493827946484089,0,0.95061719417572,0,0,0,0,0,0,0
10.07499955368,-12.8249998925827,"Guinea","Mus musculus",1996,1996,1996,0,FALSE,"Mus",NA,275.999389648438,30.4973487854004,5.2786922454834,0.598573207855225,1.14677011966705,0.220803737640381,0.387719869613647,0.348597079515457,0.25649482011795,0.342940002679825,0.00303268781863153,16.8035373687744,0.423620790243149,0.77317887544632,4.94736862182617,4.00000667572021,501.234558105469,0,0,0,0,0.444442361593246,0,0,0,0,0.555557668209076,0
14.274999616179,13.1250004941535,"Niger","Gerbillus nanus",2000,2000,2000,0,FALSE,"Gerbillus",NA,300.750152587891,41.9144439697266,0.570027828216553,0.1423080265522,1.88237142562866,0.11690391600132,0.764626920223236,0.158759832382202,0.718301177024841,0.15172253549099,0,3.34102654457092,0.12546318769455,0.177889868617058,9.63157939910889,11.7894735336304,2.67368030548096,0,0,0,0,0,0.25926199555397,0,0,0,0,0.740738034248352
6.17499949564533,-6.02499979124143,"Ivory Coast","Lophuromys sikapusi",2005,2005,2005,0,FALSE,"Lophuromys",NA,216.000106811523,27.0092296600342,3.91479539871216,0.755145967006683,0.594061672687531,0.0991851910948753,0.463498771190643,0.178076893091202,0.343738675117493,0.226223051548004,0.400162786245346,7.67255640029907,0.599699556827545,0.84338915348053,1.73684215545654,0.105264037847519,132.166793823242,0,0,0,0,1,0,0,0,0,0,0
10.07499955368,-12.5749998888569,"Guinea","Lophuromys sikapusi",2004,2004,2004,0,FALSE,"Lophuromys",NA,152.000198364258,31.9281139373779,4.69637870788574,0.605709791183472,1.05443942546844,0.274030536413193,0.413328170776367,0.317761689424515,0.233340814709663,0.352993607521057,0.00296843447722495,13.5029792785645,0.397958159446716,0.817589461803436,4.52631568908691,4.31578302383423,41.4696731567383,0,0,0,0,0.617284834384918,0,0,0,0,0.382715135812759,0
5.92499949192516,-4.87499977410284,"Ivory Coast","Lophuromys sikapusi",2005,2005,2005,0,FALSE,"Lophuromys",NA,142.500213623047,27.6060943603516,3.51938199996948,0.72941917181015,0.664653480052948,0.114153422415257,0.473663747310638,0.210067361593246,0.340339034795761,0.227295368909836,0.46570485830307,8.17781352996826,0.561663091182709,0.819231510162354,2.05263161659241,0.210526674985886,69.957405090332,0,0,0,0,0.666667580604553,0,0,0,0,0.333332419395447,0
9.77499954921583,-13.3249999000343,"Guinea","Lophuromys sikapusi",2006,2006,2006,0,FALSE,"Lophuromys",NA,234.750793457031,30.4520168304443,8.01599311828613,0.643532991409302,1.3196120262146,0.196318194270134,0.32393816113472,0.357902437448502,0.256406038999557,0.306737512350082,0.0162899307906628,30.4035205841064,0.475758373737335,0.80429482460022,4.52631568908691,1.73682940006256,106.344421386719,0,0,0,0,0.925925254821777,0,0.0246915314346552,0,0,0.0493832118809223,0
9.17499954028742,-13.224999898544,"Guinea","Lophuromys sikapusi",2006,2006,2006,0,FALSE,"Lophuromys",NA,63.4999313354492,26.774772644043,9.24855804443359,0.585512042045593,1.32862055301666,0.153145477175713,0.311621904373169,0.368099004030228,0.294705808162689,0.260070085525513,0.00416690949350595,34.3022689819336,0.468100607395172,0.732421159744263,4.63157892227173,2.31576657295227,71.4899826049805,0.246913552284241,0,0,0,0.296297609806061,0,0.444443017244339,0,0,0.0123458178713918,0
6.77499950457375,-7.3249998106155,"Ivory Coast","Lophuromys sikapusi",2005,2005,2005,0,FALSE,"Lophuromys",NA,302.749664306641,27.193172454834,4.63918685913086,0.739379465579987,0.692784428596497,0.104476414620876,0.400350868701935,0.236942082643509,0.323633015155792,0.224917396903038,0.431095391511917,10.663330078125,0.595267951488495,0.83616304397583,2.26315784454346,2.08599726647662e-06,46.4124069213867,0,0,0,0.049382284283638,0.950617730617523,0,0,0,0,0,0
6.22499949638937,-4.97499977559315,"Ivory Coast","Lophuromys sikapusi",2004,2004,2004,0,FALSE,"Lophuromys",NA,76.2500457763672,28.2716732025146,3.68299841880798,0.643552243709564,0.676923036575317,0.179805666208267,0.459548473358154,0.21078585088253,0.243105515837669,0.265619605779648,0.473181843757629,8.87221240997314,0.421190291643143,0.786737084388733,1.4736841917038,1.57893586158752,20.2966632843018,0,0,0,0,0.999999105930328,0,0,0,0,8.70438668698625e-07,0
11.3749995730249,-12.6749998903472,"Guinea","Lophuromys sikapusi",2006,2006,2006,0,FALSE,"Lophuromys",NA,690.748107910156,29.2083988189697,4.96450138092041,0.658080816268921,1.19708299636841,0.181040048599243,0.406407952308655,0.353620201349258,0.283489644527435,0.34904009103775,0.00876881834119558,17.4033813476562,0.504325985908508,0.812905073165894,5.31578969955444,0.736860454082489,66.2697448730469,0,0,0,0,1,0,0,0,0,0,0
10.5249995603764,-14.4749999171729,"Guinea","Lophuromys sikapusi",2005,2005,2005,0,FALSE,"Lophuromys",NA,59.7500305175781,30.6862716674805,6.8214430809021,0.562297761440277,1.40640318393707,0.232252150774002,0.388380706310272,0.368731558322906,0.252221643924713,0.355696052312851,0.000747490033973008,28.466516494751,0.348720908164978,0.713157892227173,5.47368431091309,3.89473795890808,95.6227874755859,0.0370373427867889,0,0,0,0.629628539085388,0.111111052334309,0.148148387670517,0.0740746855735779,0,0,0
5.87499949118112,-5.32499978080924,"Ivory Coast","Lophuromys sikapusi",2005,2005,2005,0,FALSE,"Lophuromys",NA,141.999649047852,28.1273899078369,4.56019926071167,0.721161127090454,0.659701645374298,0.105562917888165,0.411074697971344,0.225044175982475,0.347509533166885,0.193236514925957,0.617397785186768,10.5539846420288,0.559410154819489,0.808136761188507,1.05263161659241,0.210528001189232,123.70329284668,0,0,0,0,0.962962627410889,0,0,0,0.0370373614132404,0,0
6.87499950606182,-3.32499975100298,"Ivory Coast","Lophuromys sikapusi",2004,2004,2004,0,FALSE,"Lophuromys",NA,225.249801635742,27.5887775421143,3.34489035606384,0.749328553676605,0.6969074010849,0.120824165642262,0.473410874605179,0.201806098222733,0.307782024145126,0.248527109622955,0.208234235644341,7.20024251937866,0.581884145736694,0.860352396965027,2.52631568908691,0.0526315793395042,70.1714096069336,0,0,0,0,1,0,0,0,0,0,0
8.574999531359,-9.47499984265723,"Guinea","Lophuromys sikapusi",2004,2004,2004,0,FALSE,"Lophuromys",NA,793.744873046875,26.3207473754883,7.14747190475464,0.719845950603485,0.852085053920746,0.108960747718811,0.308070182800293,0.364786624908447,0.322693467140198,0.249604672193527,0.215899407863617,18.2200565338135,0.587272524833679,0.826615452766418,2,0.0526453927159309,87.3264083862305,0,0.0370374992489815,0,0.938271164894104,0.0246913190931082,0,0,0,0,0,0
